product_key,quantity_sold,return_quantity,product_brand,product_name,return_rate_pct
1256,537,5.0,Skinner,Skinner Diet Cola,0.931098696461825
54,537,5.0,Club,Club Mild Cheddar Cheese,0.931098696461825
883,537,5.0,Monarch,Monarch Ravioli,0.931098696461825
801,538,5.0,Ebony,Ebony Green Pepper,0.929368029739777
1024,538,5.0,PigTail,PigTail Low Fat French Fries,0.929368029739777
458,539,5.0,Red Wing,Red Wing D-Size Batteries,0.927643784786642
1107,539,5.0,Mighty Good,Mighty Good Monthly Home Magazine,0.927643784786642
555,541,5.0,Fast,Fast Apple Fruit Roll,0.9242144177449169
475,542,5.0,Quick,Quick Extra Lean Hamburger,0.9225092250922509
786,542,5.0,Footnote,Footnote Extra Lean Hamburger,0.9225092250922509
527,542,5.0,Kiwi,Kiwi Scallops,0.9225092250922509
526,543,5.0,Kiwi,Kiwi Lox,0.9208103130755065
1335,543,5.0,Carrington,Carrington Low Fat French Fries,0.9208103130755065
603,543,5.0,Landslide,Landslide Corn Oil,0.9208103130755065
1044,544,5.0,PigTail,PigTail Frozen Broccoli,0.9191176470588236
864,544,5.0,Nationeel,Nationeel Frosted Cookies,0.9191176470588236
724,544,5.0,Imagine,Imagine Lime Popsicles,0.9191176470588236
945,436,4.0,Fabulous,Fabulous Diet Cola,0.9174311926605505
892,546,5.0,Discover,Discover Rice Medly,0.9157509157509158
18,437,4.0,Blue Label,Blue Label Canned String Beans,0.9153318077803204
578,437,4.0,Walrus,Walrus Light Wine,0.9153318077803204
1248,547,5.0,Plato,Plato Apple Preserves,0.9140767824497258
1011,548,5.0,American,American Sliced Turkey,0.9124087591240875
1064,548,5.0,Bird Call,Bird Call HCL Nasal Spray,0.9124087591240875
422,549,5.0,Big Time,Big Time Frozen Chicken Wings,0.9107468123861567
626,549,5.0,Token,Token Cream Soda,0.9107468123861567
1320,550,5.0,Lake,Lake Roasted Chicken,0.9090909090909091
1262,550,5.0,Johnson,Johnson Corn Puffs,0.9090909090909091
1276,550,5.0,Pleasant,Pleasant Beef Soup,0.9090909090909091
262,551,5.0,Medalist,Medalist Manicotti,0.9074410163339384
516,551,5.0,Tell Tale,Tell Tale Mixed Nuts,0.9074410163339384
1367,551,5.0,Hilltop,Hilltop Conditioning Shampoo,0.9074410163339384
281,552,5.0,Great,Great Blueberry Muffins,0.9057971014492754
940,552,5.0,Fabulous,Fabulous Mango Drink,0.9057971014492754
424,552,5.0,Steady,Steady Silky Smooth Hair Conditioner,0.9057971014492754
1510,552,5.0,Jardon,Jardon Ravioli,0.9057971014492754
280,552,5.0,Great,Great Bagels,0.9057971014492754
172,552,5.0,High Top,High Top Corn on the Cob,0.9057971014492754
1403,555,5.0,Sunset,Sunset Room Freshener,0.9009009009009009
428,555,5.0,Steady,Steady Deodorant,0.9009009009009009
431,555,5.0,Steady,Steady Angled Toothbrush,0.9009009009009009
968,555,5.0,Just Right,Just Right Canned Tuna in Water,0.9009009009009009
233,556,5.0,Best Choice,Best Choice Avocado Dip,0.8992805755395683
554,556,5.0,Fast,Fast Dried Apples,0.8992805755395683
835,556,5.0,Ebony,Ebony Tangerines,0.8992805755395683
972,556,5.0,Just Right,Just Right Fancy Canned Clams,0.8992805755395683
278,556,5.0,Great,Great Cranberry Muffins,0.8992805755395683
834,556,5.0,Ebony,Ebony Oranges,0.8992805755395683
660,556,5.0,Applause,Applause Canned Mixed Fruit,0.8992805755395683
580,556,5.0,Walrus,Walrus Chablis Wine,0.8992805755395683
1062,557,5.0,Bird Call,Bird Call 200 MG Ibuprofen,0.8976660682226212
311,557,5.0,Super,Super Grape Jelly,0.8976660682226212
701,446,4.0,Jumbo,Jumbo Small Eggs,0.8968609865470852
761,558,5.0,Cormorant,Cormorant Paper Plates,0.8960573476702508
766,448,4.0,Cormorant,Cormorant Glass Cleaner,0.8928571428571428
992,561,5.0,Even Better,Even Better Mild Cheddar Cheese,0.8912655971479502
393,561,5.0,Big Time,Big Time Low Fat Waffles,0.8912655971479502
1554,561,5.0,CDR,CDR Apple Jam,0.8912655971479502
66,561,5.0,Red Spade,Red Spade Low Fat Bologna,0.8912655971479502
1264,562,5.0,Johnson,Johnson Grits,0.8896797153024912
1384,562,5.0,Sunset,Sunset Plastic Knives,0.8896797153024912
898,562,5.0,Pearl,Pearl Chardonnay,0.8896797153024912
931,563,5.0,BBB Best,BBB Best Grape Jam,0.8880994671403196
1465,563,5.0,Amigo,Amigo Scallops,0.8880994671403196
406,563,5.0,Big Time,Big Time Frozen Carrots,0.8880994671403196
605,563,5.0,Landslide,Landslide Canola Oil,0.8880994671403196
301,563,5.0,Super,Super Apple Butter,0.8880994671403196
1380,676,6.0,Hilltop,Hilltop Mint Mouthwash,0.8875739644970414
187,451,4.0,High Top,High Top Tomatos,0.8869179600886918
598,451,4.0,Landslide,Landslide White Sugar,0.8869179600886918
107,564,5.0,Golden,Golden Frozen Corn,0.8865248226950355
837,565,5.0,Curlew,Curlew Lox,0.8849557522123894
622,565,5.0,Landslide,Landslide Grape Jelly,0.8849557522123894
429,566,5.0,Steady,Steady Conditioning Shampoo,0.88339222614841
1340,566,5.0,Carrington,Carrington Frozen Pepperoni Pizza,0.88339222614841
593,567,5.0,Colony,Colony Wheat Bread,0.8818342151675485
210,454,4.0,High Top,High Top Fuji Apples,0.881057268722467
71,454,4.0,Red Spade,Red Spade Roasted Chicken,0.881057268722467
1120,568,5.0,Tri-State,Tri-State Elephant Garlic,0.8802816901408451
432,568,5.0,Steady,Steady Apricot Shampoo,0.8802816901408451
70,569,5.0,Red Spade,Red Spade Cole Slaw,0.8787346221441126
1444,570,5.0,Hermanos,Hermanos Almonds,0.8771929824561403
913,570,5.0,BBB Best,BBB Best Brown Sugar,0.8771929824561403
787,570,5.0,Footnote,Footnote Seasoned Hamburger,0.8771929824561403
1307,456,4.0,Booker,Booker Chocolate Milk,0.8771929824561403
741,457,4.0,Consolidated,Consolidated Extra Moisture Shampoo,0.87527352297593
1074,457,4.0,High Quality,High Quality C-Size Batteries,0.87527352297593
149,457,4.0,Denny,Denny Soft Napkins,0.87527352297593
1222,572,5.0,Plato,Plato Chunky Peanut Butter,0.8741258741258742
135,458,4.0,Denny,Denny Plastic Knives,0.8733624454148471
1515,459,4.0,Top Measure,Top Measure Imported Beer,0.8714596949891068
153,574,5.0,Denny,Denny Scented Toilet Tissue,0.8710801393728222
621,460,4.0,Landslide,Landslide Apple Preserves,0.8695652173913043
568,575,5.0,Atomic,Atomic Bubble Gum,0.8695652173913043
1500,576,5.0,Fort West,Fort West Dried Apricots,0.8680555555555556
897,576,5.0,Pearl,Pearl Merlot Wine,0.8680555555555556
420,576,5.0,Big Time,Big Time Popsicles,0.8680555555555556
496,461,4.0,Tell Tale,Tell Tale Potatos,0.8676789587852495
511,577,5.0,Tell Tale,Tell Tale Fancy Plums,0.8665511265164645
305,577,5.0,Super,Super Apple Jam,0.8665511265164645
364,577,5.0,Carlson,Carlson Sharp Cheddar Cheese,0.8665511265164645
1396,577,5.0,Sunset,Sunset D-Size Batteries,0.8665511265164645
1093,579,5.0,High Quality,High Quality Frying Pan,0.8635578583765112
880,579,5.0,Thresher,Thresher Spicy Mints,0.8635578583765112
86,579,5.0,Golden,Golden Low Fat French Fries,0.8635578583765112
242,464,4.0,Best Choice,Best Choice Frosted Cookies,0.8620689655172413
179,581,5.0,High Top,High Top Green Pepper,0.8605851979345954
10,465,4.0,Washington,Washington Apple Juice,0.8602150537634409
415,582,5.0,Big Time,Big Time Ice Cream Sandwich,0.859106529209622
1435,583,5.0,Hermanos,Hermanos Cauliflower,0.8576329331046313
138,583,5.0,Denny,Denny AAA-Size Batteries,0.8576329331046313
790,467,4.0,Excel,Excel Monthly Computer Magazine,0.8565310492505354
1162,584,5.0,Horatio,Horatio Fudge Brownies,0.8561643835616438
341,584,5.0,Better,Better Canned Tuna in Water,0.8561643835616438
1438,585,5.0,Hermanos,Hermanos Baby Onion,0.8547008547008548
505,586,5.0,Tell Tale,Tell Tale Firm Tofu,0.8532423208191127
1239,469,4.0,Plato,Plato Apple Butter,0.8528784648187633
957,469,4.0,Just Right,Just Right Chicken Soup,0.8528784648187633
1469,470,4.0,Fort West,Fort West Low Fat BBQ Chips,0.851063829787234
1257,588,5.0,Skinner,Skinner Orange Juice,0.8503401360544218
2,471,4.0,Washington,Washington Mango Drink,0.8492569002123143
1224,589,5.0,Plato,Plato Brown Sugar,0.8488964346349746
893,589,5.0,Pearl,Pearl Imported Beer,0.8488964346349746
534,472,4.0,Fast,Fast Fudge Cookies,0.847457627118644
645,591,5.0,Bravo,Bravo Noodle Soup,0.8460236886632826
465,591,5.0,Red Wing,Red Wing Room Freshener,0.8460236886632826
612,592,5.0,Landslide,Landslide Apple Butter,0.8445945945945946
300,592,5.0,Super,Super Salt,0.8445945945945946
378,593,5.0,Moms,Moms Turkey Hot Dogs,0.8431703204047217
39,475,4.0,Green Ribbon,Green Ribbon Canned Peaches,0.8421052631578947
34,475,4.0,Blue Label,Blue Label Fancy Canned Clams,0.8421052631578947
1522,475,4.0,Top Measure,Top Measure Light Beer,0.8421052631578947
1287,594,5.0,Toucan,Toucan Canned Mixed Fruit,0.8417508417508417
1080,476,4.0,High Quality,High Quality Toilet Bowl Cleaner,0.8403361344537815
1459,477,4.0,Hermanos,Hermanos Fuji Apples,0.8385744234800839
134,477,4.0,Denny,Denny Plastic Spoons,0.8385744234800839
254,597,5.0,Choice,Choice Mint Chocolate Bar,0.8375209380234505
42,478,4.0,Queen,Queen City Map,0.8368200836820083
519,598,5.0,Tell Tale,Tell Tale Cantelope,0.8361204013377926
879,598,5.0,Thresher,Thresher Bubble Gum,0.8361204013377926
1115,479,4.0,Tri-State,Tri-State Prepared Salad,0.8350730688935281
1050,479,4.0,PigTail,PigTail Lemon Popsicles,0.8350730688935281
148,479,4.0,Denny,Denny Paper Towels,0.8350730688935281
996,599,5.0,Even Better,Even Better Chocolate Milk,0.8347245409015025
1411,599,5.0,Sunset,Sunset Large Sponge,0.8347245409015025
1012,599,5.0,American,American Sliced Ham,0.8347245409015025
667,480,4.0,Gorilla,Gorilla Sour Cream,0.8333333333333334
1234,480,4.0,Plato,Plato Columbian Coffee,0.8333333333333334
1343,601,5.0,Carrington,Carrington Apple Cinnamon Waffles,0.8319467554076538
156,481,4.0,Denny,Denny Copper Cleaner,0.8316008316008316
340,604,5.0,Better,Better Chicken Ramen Soup,0.8278145695364238
380,606,5.0,Moms,Moms Low Fat Cole Slaw,0.825082508250825
1001,486,4.0,American,American Chicken Hot Dogs,0.823045267489712
362,609,5.0,Carlson,Carlson Head Cheese,0.8210180623973727
877,609,5.0,Thresher,Thresher Malted Milk Balls,0.8210180623973727
1413,612,5.0,Gerolli,Gerolli Extra Lean Hamburger,0.8169934640522877
435,612,5.0,Steady,Steady 200 MG Ibuprofen,0.8169934640522877
1462,490,4.0,Hermanos,Hermanos Tangerines,0.8163265306122449
1309,491,4.0,Booker,Booker Whole Milk,0.8146639511201629
596,491,4.0,Landslide,Landslide Hot Chocolate,0.8146639511201629
75,491,4.0,Red Spade,Red Spade Potato Salad,0.8146639511201629
421,615,5.0,Big Time,Big Time Frozen Chicken Thighs,0.8130081300813009
474,493,4.0,Red Wing,Red Wing Screw Driver,0.8113590263691683
206,493,4.0,High Top,High Top Canned Peanuts,0.8113590263691683
1446,617,5.0,Hermanos,Hermanos Golden Delcious Apples,0.8103727714748784
540,494,4.0,Fast,Fast Buttered Popcorn,0.8097165991902834
514,498,4.0,Tell Tale,Tell Tale Broccoli,0.8032128514056224
417,623,5.0,Big Time,Big Time Frozen Broccoli,0.8025682182985553
726,499,4.0,Imagine,Imagine Ice Cream Sandwich,0.8016032064128256
142,499,4.0,Denny,Denny Toilet Bowl Cleaner,0.8016032064128256
771,499,4.0,Cormorant,Cormorant Soft Napkins,0.8016032064128256
286,499,4.0,Super,Super Brown Sugar,0.8016032064128256
852,500,4.0,Nationeel,Nationeel No Salt Popcorn,0.8
1019,501,4.0,National,National Egg Substitute,0.7984031936127743
473,501,4.0,Red Wing,Red Wing Large Sponge,0.7984031936127743
99,501,4.0,Golden,Golden Pancake Mix,0.7984031936127743
245,501,4.0,Best Choice,Best Choice Strawberry Fruit Roll,0.7984031936127743
478,502,4.0,Dollar,Dollar Monthly Auto Magazine,0.796812749003984
512,502,4.0,Tell Tale,Tell Tale Plums,0.796812749003984
80,502,4.0,Blue Medal,Blue Medal Large Eggs,0.796812749003984
1202,502,4.0,Colossal,Colossal Thai Rice,0.796812749003984
1203,503,4.0,Colossal,Colossal Rice Medly,0.7952286282306162
236,503,4.0,Best Choice,Best Choice Fondue Mix,0.7952286282306162
1305,503,4.0,Booker,Booker 2% Milk,0.7952286282306162
413,629,5.0,Big Time,Big Time Lime Popsicles,0.7949125596184419
198,504,4.0,High Top,High Top Red Delcious Apples,0.7936507936507936
705,504,4.0,Imagine,Imagine Orange Popsicles,0.7936507936507936
820,630,5.0,Ebony,Ebony Red Delcious Apples,0.7936507936507936
1431,631,5.0,Hermanos,Hermanos Elephant Garlic,0.7923930269413629
1351,505,4.0,Carrington,Carrington Lime Popsicles,0.7920792079207921
708,505,4.0,Imagine,Imagine Low Fat French Fries,0.7920792079207921
104,506,4.0,Golden,Golden Ice Cream Sandwich,0.7905138339920948
1528,507,4.0,Modell,Modell Muffins,0.7889546351084813
270,508,4.0,Good,Good Merlot Wine,0.7874015748031495
189,508,4.0,High Top,High Top Baby Onion,0.7874015748031495
535,508,4.0,Fast,Fast Fudge Brownies,0.7874015748031495
52,509,4.0,Club,Club Cheese Spread,0.7858546168958742
870,509,4.0,Nationeel,Nationeel Dried Dates,0.7858546168958742
721,511,4.0,Imagine,Imagine Pancake Mix,0.7827788649706457
386,639,5.0,Moms,Moms Potato Salad,0.7824726134585289
689,512,4.0,Cutting Edge,Cutting Edge Turkey Hot Dogs,0.78125
994,512,4.0,Even Better,Even Better 2% Milk,0.78125
43,514,4.0,Club,Club Low Fat Cottage Cheese,0.7782101167315175
1006,514,4.0,American,American Foot-Long Hot Dogs,0.7782101167315175
1016,514,4.0,National,National Large Brown Eggs,0.7782101167315175
828,514,4.0,Ebony,Ebony Canned Peanuts,0.7782101167315175
263,515,4.0,Medalist,Medalist Spaghetti,0.7766990291262136
53,515,4.0,Club,Club Sharp Cheddar Cheese,0.7766990291262136
1289,515,4.0,Toretti,Toretti Rosy Sunglasses,0.7766990291262136
1478,515,4.0,Fort West,Fort West Buttered Popcorn,0.7766990291262136
1174,516,4.0,Horatio,Horatio Fondue Mix,0.7751937984496124
1548,516,4.0,CDR,CDR Low Fat Apple Butter,0.7751937984496124
202,516,4.0,High Top,High Top Peaches,0.7751937984496124
648,516,4.0,Bravo,Bravo Turkey Noodle Soup,0.7751937984496124
1046,516,4.0,PigTail,PigTail Frozen Peas,0.7751937984496124
769,516,4.0,Cormorant,Cormorant D-Size Batteries,0.7751937984496124
650,516,4.0,Bravo,Bravo Canned Peas,0.7751937984496124
1477,516,4.0,Fort West,Fort West Cheese Crackers,0.7751937984496124
643,517,4.0,Bravo,Bravo Vegetable Soup,0.7736943907156674
1361,517,4.0,Carrington,Carrington Lemon Popsicles,0.7736943907156674
665,518,4.0,Gorilla,Gorilla Low Fat Cottage Cheese,0.7722007722007722
1275,518,4.0,Pleasant,Pleasant Turkey Noodle Soup,0.7722007722007722
1312,518,4.0,Lake,Lake Chicken Hot Dogs,0.7722007722007722
813,648,5.0,Ebony,Ebony Fresh Lima Beans,0.7716049382716049
926,519,4.0,BBB Best,BBB Best Low Fat Apple Butter,0.7707129094412332
633,519,4.0,Token,Token Apple Drink,0.7707129094412332
962,519,4.0,Just Right,Just Right Regular Ramen Soup,0.7707129094412332
1228,519,4.0,Plato,Plato Regular Coffee,0.7707129094412332
686,519,4.0,Cutting Edge,Cutting Edge Pimento Loaf,0.7707129094412332
1471,520,4.0,Fort West,Fort West Chocolate Chip Cookies,0.7692307692307693
560,520,4.0,Fast,Fast Raisins,0.7692307692307693
1293,520,4.0,Booker,Booker Low Fat Sour Cream,0.7692307692307693
590,521,4.0,Colony,Colony Muffins,0.7677543186180422
1171,521,4.0,Horatio,Horatio Avocado Dip,0.7677543186180422
96,521,4.0,Golden,Golden Turkey TV Dinner,0.7677543186180422
1121,522,4.0,Tri-State,Tri-State Red Pepper,0.7662835249042145
943,522,4.0,Fabulous,Fabulous Diet Soda,0.7662835249042145
778,522,4.0,Cormorant,Cormorant Copper Cleaner,0.7662835249042145
676,523,4.0,Gorilla,Gorilla Mild Cheddar Cheese,0.7648183556405354
717,523,4.0,Imagine,Imagine Frozen Carrots,0.7648183556405354
1095,524,4.0,High Quality,High Quality Bees Wax Candles,0.7633587786259541
115,524,4.0,Faux Products,Faux Products Whitening Toothpast,0.7633587786259541
1042,524,4.0,PigTail,PigTail Ice Cream Sandwich,0.7633587786259541
923,525,4.0,BBB Best,BBB Best Columbian Coffee,0.7619047619047619
204,525,4.0,High Top,High Top Mandarin Oranges,0.7619047619047619
513,525,4.0,Tell Tale,Tell Tale Peaches,0.7619047619047619
1168,525,4.0,Horatio,Horatio No Salt Popcorn,0.7619047619047619
440,658,5.0,Steady,Steady Childrens Cold Remedy,0.7598784194528876
21,527,4.0,Blue Label,Blue Label Vegetable Soup,0.7590132827324478
1350,527,4.0,Carrington,Carrington Home Style French Fries,0.7590132827324478
302,528,4.0,Super,Super Oregano,0.7575757575757576
595,528,4.0,Landslide,Landslide Chunky Peanut Butter,0.7575757575757576
213,528,4.0,High Top,High Top Tangerines,0.7575757575757576
1122,529,4.0,Tri-State,Tri-State Garlic,0.7561436672967864
306,529,4.0,Super,Super Strawberry Jam,0.7561436672967864
25,529,4.0,Blue Label,Blue Label Chicken Noodle Soup,0.7561436672967864
131,529,4.0,Faux Products,Faux Products Mint Mouthwash,0.7561436672967864
1430,530,4.0,Hermanos,Hermanos Lettuce,0.7547169811320755
647,530,4.0,Bravo,Bravo Chicken Noodle Soup,0.7547169811320755
185,530,4.0,High Top,High Top Potatos,0.7547169811320755
1414,530,4.0,Gerolli,Gerolli Seasoned Hamburger,0.7547169811320755
1552,531,4.0,CDR,CDR Apple Jelly,0.7532956685499058
295,531,4.0,Super,Super Grape Preserves,0.7532956685499058
438,531,4.0,Steady,Steady Dishwasher Detergent,0.7532956685499058
1245,532,4.0,Plato,Plato Creamy Peanut Butter,0.7518796992481203
1520,532,4.0,Top Measure,Top Measure Chardonnay,0.7518796992481203
1491,534,4.0,Fort West,Fort West Frosted Cookies,0.7490636704119851
239,535,4.0,Best Choice,Best Choice Chocolate Donuts,0.7476635514018692
255,536,4.0,Choice,Choice Malted Milk Balls,0.7462686567164178
1087,536,4.0,High Quality,High Quality Soft Napkins,0.7462686567164178
1037,537,4.0,PigTail,PigTail Pancake Mix,0.74487895716946
1138,537,4.0,Tri-State,Tri-State Fancy Plums,0.74487895716946
44,537,4.0,Club,Club Low Fat Sour Cream,0.74487895716946
1424,538,4.0,Hermanos,Hermanos New Potatos,0.7434944237918215
935,539,4.0,BBB Best,BBB Best Strawberry Preserves,0.7421150278293136
765,540,4.0,Cormorant,Cormorant Counter Cleaner,0.7407407407407408
1159,540,4.0,Horatio,Horatio Sugar Cookies,0.7407407407407408
1151,541,4.0,Tri-State,Tri-State Tangerines,0.7393715341959335
1332,541,4.0,Carrington,Carrington Orange Popsicles,0.7393715341959335
932,542,4.0,BBB Best,BBB Best Apple Jam,0.7380073800738007
1318,543,4.0,Lake,Lake Low Fat Cole Slaw,0.7366482504604052
1427,543,4.0,Hermanos,Hermanos Onions,0.7366482504604052
1290,543,4.0,Framton,Framton Eyeglass Screwdriver,0.7366482504604052
762,543,4.0,Cormorant,Cormorant Paper Cups,0.7366482504604052
1549,543,4.0,CDR,CDR Salt,0.7366482504604052
690,544,4.0,Cutting Edge,Cutting Edge Foot-Long Hot Dogs,0.7352941176470588
192,544,4.0,High Top,High Top Squash,0.7352941176470588
1036,545,4.0,PigTail,PigTail Beef TV Dinner,0.7339449541284404
121,545,4.0,Faux Products,Faux Products Apricot Shampoo,0.7339449541284404
1236,545,4.0,Plato,Plato Pepper,0.7339449541284404
433,547,4.0,Steady,Steady Childrens Aspirin,0.7312614259597806
1163,547,4.0,Horatio,Horatio Potato Chips,0.7312614259597806
553,547,4.0,Fast,Fast Frosted Cookies,0.7312614259597806
575,547,4.0,Shady Lake,Shady Lake Thai Rice,0.7312614259597806
385,549,4.0,Moms,Moms Sliced Ham,0.7285974499089253
1089,550,4.0,High Quality,High Quality Toilet Paper,0.7272727272727273
984,550,4.0,Even Better,Even Better Jack Cheese,0.7272727272727273
1517,414,3.0,Top Measure,Top Measure Chardonnay Wine,0.7246376811594203
1126,552,4.0,Tri-State,Tri-State Mushrooms,0.7246376811594203
1505,556,4.0,Gulf Coast,Gulf Coast Semi-Sweet Chocolate Bar,0.7194244604316548
405,556,4.0,Big Time,Big Time Apple Cinnamon Waffles,0.7194244604316548
1031,557,4.0,PigTail,PigTail Frozen Mushroom Pizza,0.718132854578097
1153,557,4.0,Dual City,Dual City Lox,0.718132854578097
317,557,4.0,Excellent,Excellent Cola,0.718132854578097
272,557,4.0,Good,Good White Zinfandel Wine,0.718132854578097
1002,558,4.0,American,American Pimento Loaf,0.7168458781362007
1331,558,4.0,Carrington,Carrington Low Fat Waffles,0.7168458781362007
1173,558,4.0,Horatio,Horatio Cheese Dip,0.7168458781362007
502,698,5.0,Tell Tale,Tell Tale Fresh Lima Beans,0.7163323782234957
917,559,4.0,BBB Best,BBB Best Regular Coffee,0.7155635062611807
1557,560,4.0,CDR,CDR Strawberry Preserves,0.7142857142857143
1445,561,4.0,Hermanos,Hermanos Macintosh Apples,0.7130124777183601
1277,561,4.0,Pleasant,Pleasant Canned Peas,0.7130124777183601
1259,561,4.0,Skinner,Skinner Apple Juice,0.7130124777183601
423,562,4.0,Big Time,Big Time Lemon Popsicles,0.7117437722419928
1485,562,4.0,Fort West,Fort West Fondue Mix,0.7117437722419928
1336,562,4.0,Carrington,Carrington Frozen Sausage Pizza,0.7117437722419928
974,564,4.0,Just Right,Just Right Fancy Canned Sardines,0.7092198581560284
533,564,4.0,Fast,Fast Chocolate Chip Cookies,0.7092198581560284
1394,564,4.0,Sunset,Sunset 25 Watt Lightbulb,0.7092198581560284
1038,424,3.0,PigTail,PigTail Grape Popsicles,0.7075471698113208
1556,566,4.0,CDR,CDR Creamy Peanut Butter,0.7067137809187279
1360,567,4.0,Carrington,Carrington Frozen Chicken Wings,0.7054673721340388
1199,567,4.0,Colossal,Colossal Ravioli,0.7054673721340388
448,567,4.0,Red Wing,Red Wing 100 Watt Lightbulb,0.7054673721340388
363,567,4.0,Carlson,Carlson Cheese Spread,0.7054673721340388
963,571,4.0,Just Right,Just Right Chicken Noodle Soup,0.7005253940455342
546,573,4.0,Fast,Fast Cheese Dip,0.6980802792321117
819,573,4.0,Ebony,Ebony Golden Delcious Apples,0.6980802792321117
753,575,4.0,Consolidated,Consolidated Mint Mouthwash,0.6956521739130435
330,576,4.0,Better,Better Chicken Soup,0.6944444444444444
329,576,4.0,Better,Better Canned String Beans,0.6944444444444444
1278,576,4.0,Pleasant,Pleasant Chicken Ramen Soup,0.6944444444444444
991,577,4.0,Even Better,Even Better Sharp Cheddar Cheese,0.6932409012131715
606,577,4.0,Landslide,Landslide Grape Preserves,0.6932409012131715
218,433,3.0,Best Choice,Best Choice BBQ Potato Chips,0.6928406466512702
220,434,3.0,Best Choice,Best Choice Low Fat BBQ Chips,0.6912442396313364
1237,580,4.0,Plato,Plato Low Fat Apple Butter,0.6896551724137931
956,581,4.0,Just Right,Just Right Canned String Beans,0.6884681583476765
407,581,4.0,Big Time,Big Time Turkey TV Dinner,0.6884681583476765
772,582,4.0,Cormorant,Cormorant Scented Tissue,0.6872852233676976
1051,437,3.0,Bird Call,Bird Call Silky Smooth Hair Conditioner,0.6864988558352403
1521,584,4.0,Top Measure,Top Measure White Zinfandel Wine,0.684931506849315
529,584,4.0,Fast,Fast BBQ Potato Chips,0.684931506849315
1412,585,4.0,Sunset,Sunset Screw Driver,0.6837606837606838
1284,585,4.0,Pleasant,Pleasant Fancy Canned Oysters,0.6837606837606838
1215,586,4.0,Sphinx,Sphinx English Muffins,0.6825938566552902
743,440,3.0,Consolidated,Consolidated Apricot Shampoo,0.6818181818181818
201,441,3.0,High Top,High Top Plums,0.6802721088435374
425,589,4.0,Steady,Steady Tartar Control Toothpaste,0.6791171477079796
1356,589,4.0,Carrington,Carrington Frozen Corn,0.6791171477079796
934,589,4.0,BBB Best,BBB Best Creamy Peanut Butter,0.6791171477079796
699,442,3.0,Jumbo,Jumbo Small Brown Eggs,0.6787330316742082
1451,593,4.0,Hermanos,Hermanos Peaches,0.6745362563237773
609,594,4.0,Landslide,Landslide Pepper,0.6734006734006733
1117,447,3.0,Tri-State,Tri-State Green Pepper,0.6711409395973155
400,599,4.0,Big Time,Big Time Fajita French Fries,0.667779632721202
916,599,4.0,BBB Best,BBB Best Decaf Coffee,0.667779632721202
849,599,4.0,Nationeel,Nationeel Graham Crackers,0.667779632721202
1467,600,4.0,Fort West,Fort West BBQ Potato Chips,0.6666666666666667
437,601,4.0,Steady,Steady HCL Nasal Spray,0.6655574043261231
1347,601,4.0,Carrington,Carrington Beef TV Dinner,0.6655574043261231
175,601,4.0,High Top,High Top New Potatos,0.6655574043261231
1366,603,4.0,Hilltop,Hilltop Deodorant,0.6633499170812603
1092,604,4.0,High Quality,High Quality Room Freshener,0.6622516556291391
1382,605,4.0,Sunset,Sunset Plastic Forks,0.6611570247933884
1544,454,3.0,CDR,CDR Grape Preserves,0.6607929515418502
793,454,3.0,Ebony,Ebony Summer Squash,0.6607929515418502
464,454,3.0,Red Wing,Red Wing Scented Toilet Tissue,0.6607929515418502
200,455,3.0,High Top,High Top Fancy Plums,0.6593406593406593
403,608,4.0,Big Time,Big Time Frozen Cheese Pizza,0.6578947368421052
1217,608,4.0,Sphinx,Sphinx Muffins,0.6578947368421052
1368,609,4.0,Hilltop,Hilltop Extra Moisture Shampoo,0.6568144499178982
1267,458,3.0,Pleasant,Pleasant Canned String Beans,0.6550218340611353
309,611,4.0,Super,Super Extra Chunky Peanut Butter,0.6546644844517185
344,611,4.0,Better,Better Fancy Canned Anchovies,0.6546644844517185
646,460,3.0,Bravo,Bravo Regular Ramen Soup,0.6521739130434783
896,617,4.0,Pearl,Pearl Chablis Wine,0.6482982171799028
507,464,3.0,Tell Tale,Tell Tale Macintosh Apples,0.646551724137931
101,465,3.0,Golden,Golden Home Style French Fries,0.6451612903225806
582,465,3.0,Walrus,Walrus Chardonnay,0.6451612903225806
591,465,3.0,Colony,Colony Bagels,0.6451612903225806
251,466,3.0,Best Choice,Best Choice Dried Apricots,0.6437768240343348
1175,468,3.0,Horatio,Horatio Mini Donuts,0.641025641025641
333,625,4.0,Better,Better Canned Tomatos,0.64
924,626,4.0,BBB Best,BBB Best Strawberry Jelly,0.6389776357827476
157,471,3.0,Denny,Denny Bees Wax Candles,0.6369426751592357
756,472,3.0,Cormorant,Cormorant Plastic Spoons,0.6355932203389831
150,473,3.0,Denny,Denny Scented Tissue,0.6342494714587738
35,473,3.0,Blue Label,Blue Label Fancy Canned Oysters,0.6342494714587738
802,475,3.0,Ebony,Ebony Shitake Mushrooms,0.631578947368421
72,475,3.0,Red Spade,Red Spade Corned Beef,0.631578947368421
1216,478,3.0,Sphinx,Sphinx Cranberry Muffins,0.6276150627615062
203,478,3.0,High Top,High Top Broccoli,0.6276150627615062
146,480,3.0,Denny,Denny AA-Size Batteries,0.625
821,480,3.0,Ebony,Ebony Lemons,0.625
1071,481,3.0,High Quality,High Quality Plastic Forks,0.6237006237006237
640,481,3.0,Bravo,Bravo Canned String Beans,0.6237006237006237
