customer_key,revenue,gross_product_profit,quantity_sold,shopping_days,customer_rank,customer_percentile,cumulative_revenue_share_pct
4864,95.7,54.89,35,4,5235,59.20606197692829,90.16683686715554
4323,95.7,56.6,43,5,5236,59.217371635376615,90.17226035717148
126,95.69,54.67,33,3,5237,59.22868129382493,90.17768328046955
9073,95.68,55.71,51,4,5238,59.23999095227324,90.18310563704975
3610,95.66,56.01,39,2,5239,59.25130061072156,90.1885268601942
2385,95.64,57.019999999999996,44,3,5240,59.26261026916987,90.19394694990291
9727,95.61,54.82,45,4,5241,59.27391992761819,90.19936533945803
6154,95.54,54.94,54,6,5242,59.2852295860665,90.20477976198804
5736,95.49,58.31,43,2,5243,59.29653924451481,90.21019135092871
685,95.48,56.54,42,4,5244,59.30784890296314,90.2156023731515
5390,95.44,57.47,46,2,5245,59.31915856141144,90.22101112850282
7488,95.4,57.31,46,4,5246,59.33046821985975,90.22641761698266
8094,95.39,58.53,45,4,5247,59.34177787830808,90.23182353874462
4968,95.39,58.09,52,4,5248,59.35308753675639,90.23722946050658
10018,95.37,58.49,42,5,5249,59.36439719520471,90.24263424883281
10076,95.36,58.43,44,4,5250,59.37570685365302,90.24803847044119
3306,95.19,56.1,41,4,5251,59.38701651210133,90.25343305784574
8740,95.17999999999999,53.910000000000004,47,4,5252,59.39832617054965,90.25882707853245
1479,95.17,53.73,40,4,5253,59.40963582899796,90.26422053250127
2463,95.16,58.1,53,3,5254,59.420945487446275,90.26961341975222
2506,95.12,53.73,36,3,5255,59.432255145894594,90.2750040401317
4831,94.96,55.46,47,3,5256,59.443564804342905,90.28038559302526
8767,94.95,57.97,38,4,5257,59.45487446279122,90.28576657920094
6890,94.89,56.72,49,5,5258,59.46618412123954,90.2911441650694
3462,94.88,59.12,46,3,5259,59.47749377968785,90.29652118422
1400,94.81,54.35,41,4,5260,59.48880343813617,90.30189423634552
3798,94.79,59.03,44,2,5261,59.500113096584485,90.30726615503528
3155,94.71000000000001,54.46,39,3,5262,59.5114227550328,90.31263353998209
5244,94.71,59.73,50,5,5263,59.522732413481116,90.3180009249289
8299,94.7,58.14,44,5,5264,59.53404207192943,90.32336774315783
9439,94.63,57.18,45,7,5265,59.54535173037774,90.32873059436167
4113,94.62,57.949999999999996,51,3,5266,59.55666138882606,90.33409287884766
2183,94.61,56.34,40,4,5267,59.56797104727437,90.33945459661578
6727,94.55,55.88,44,5,5268,59.579280705722695,90.34481291407667
8998,94.53999999999999,56.36,49,4,5269,59.59059036417101,90.35017066481969
2648,94.53,54.13,42,3,5270,59.60190002261931,90.35552784884483
2643,94.52,57.11,53,5,5271,59.61320968106764,90.36088446615211
5287,94.5,54.69,46,2,5272,59.62451933951595,90.36623995002365
9281,94.48,54.91,56,4,5273,59.63582899796426,90.37159430045945
8124,94.47,54.64,52,5,5274,59.64713865641258,90.37694808417737
9105,94.47,57.61,47,4,5275,59.65844831486089,90.3823018678953
2970,94.46,54.59,52,3,5276,59.6697579733092,90.38765508489536
3415,94.45,54.46,44,4,5277,59.68106763175752,90.39300773517755
2563,94.4,56.11,43,3,5278,59.69237729020583,90.39835755187036
8909,94.38000000000001,56.96,53,4,5279,59.70368694865415,90.40370623512747
2044,94.37,52.58,51,4,5280,59.714996607102464,90.4090543516667
9605,94.35,57.45,44,2,5281,59.726306265550775,90.41440133477019
8927,94.28,57.07,51,3,5282,59.7376159239991,90.4197443508486
1981,94.24,57.68,51,3,5283,59.74892558244741,90.42508510005551
6295,94.23,56.66,45,3,5284,59.76023524089572,90.43042528254456
6478,94.23,55.75,47,3,5285,59.77154489934404,90.4357654650336
4222,94.14,56.339999999999996,47,4,5286,59.782854557792355,90.44110054706181
133,94.1,56.65,44,4,5287,59.794164216240674,90.44643336221856
5363,94.09,55.7,46,4,5288,59.805473874688985,90.45176561065743
4809,94.08,55.59,48,3,5289,59.8167835331373,90.45709729237844
3683,94.03999999999999,55.71,47,3,5290,59.828093191585616,90.46242670722795
3477,94.03,56.17,42,5,5291,59.83940285003393,90.4677555553596
6629,94.02,55.75,49,5,5292,59.85071250848224,90.47308383677338
1966,93.97,54.28,45,3,5293,59.862022166930565,90.4784092845978
917,93.95,57.37,42,3,5294,59.87333182537887,90.48373359898649
3650,93.92999999999999,56.09,46,4,5295,59.88464148382718,90.48905677993943
4544,93.89,54.81,41,4,5296,59.89595114227551,90.4943776940209
5132,93.85,56.9,42,3,5297,59.90726080072382,90.4996963412309
9567,93.83,55.14,39,2,5298,59.91857045917214,90.50501385500515
1913,93.69,55.56,55,6,5299,59.92988011762045,90.51032343472922
2913,93.69,56.58,42,2,5300,59.94118977606876,90.51563301445327
149,93.67,54.21,49,4,5301,59.95249943451708,90.5209414607416
6667,93.64999999999999,56.99,42,5,5302,59.96380909296539,90.52624877359418
933,93.63,57.86,43,3,5303,59.9751187514137,90.53155495301101
2400,93.61,55.56,45,3,5304,59.98642840986202,90.53685999899214
2124,93.6,56.46,44,4,5305,59.99773806831033,90.54216447825539
4288,93.59,57.06,37,2,5306,60.009047726758645,90.54746839080076
9154,93.59,58.57,43,4,5307,60.02035738520697,90.55277230334612
5253,93.57,53.63,49,3,5308,60.031667043655276,90.55807508245576
120,93.56,55.65,44,4,5309,60.0429767021036,90.56337729484751
9352,93.56,56.4,42,4,5310,60.05428636055191,90.56867950723928
566,93.54,53.519999999999996,41,7,5311,60.065596019000225,90.5739805861953
5366,93.53,58.13,35,3,5312,60.07690567744854,90.57928109843346
7137,93.51,56.4,43,3,5313,60.088215335896855,90.58458047723586
3500,93.51,55.17,41,3,5314,60.09952499434517,90.58987985603825
1668,93.47,59.09,42,3,5315,60.110834652793486,90.5951769679692
9257,93.46,58.72,35,5,5316,60.1221443112418,90.60047351318225
8761,93.44,54.68,37,3,5317,60.13345396969012,90.60576892495956
10181,93.42,56.370000000000005,35,2,5318,60.144763628138435,90.61106320330113
8011,93.41,52.23,53,3,5319,60.15607328658674,90.61635691492484
3881,93.38000000000001,58.18,44,4,5320,60.167382945035065,90.62164892639493
218,93.32000000000001,53.74,40,4,5321,60.17869260348338,90.62693753755781
3931,93.28999999999999,52.97,43,2,5322,60.19000226193169,90.63222444856707
9773,93.27,55.97,41,3,5323,60.20131192038001,90.6375102261406
5104,93.27,57.26,54,5,5324,60.21262157882832,90.64279600371414
8623,93.18,56.69,52,3,5325,60.22393123727663,90.64807668082683
1935,93.18,55.64,45,5,5326,60.23524089572495,90.65335735793953
4016,93.17,56.41,50,4,5327,60.24655055417326,90.65863746833435
9350,93.17,57.38,42,4,5328,60.25786021262158,90.66391757872917
8540,93.09,54.22,35,4,5329,60.26916987106989,90.66919315538104
7880,93.08,53.92,43,4,5330,60.2804795295182,90.67446816531505
1123,93.05,57.95,37,2,5331,60.29178918796653,90.67974147509543
2907,93.03,56.72,42,2,5332,60.30309884641484,90.68501365144009
6684,92.99,54.93,38,6,5333,60.314408504863145,90.69028356091326
8198,92.96,55.089999999999996,58,6,5334,60.32571816331147,90.69555177023281
5400,92.9,53.769999999999996,47,4,5335,60.33702782175978,90.70081657924514
10059,92.9,55.14,49,3,5336,60.3483374802081,90.70608138825746
131,92.79,55.269999999999996,45,3,5337,60.35964713865641,90.71133996337323
1544,92.68,58.38,42,3,5338,60.370956797104725,90.71659230459244
7993,92.64999999999999,56.07,45,3,5339,60.382266455553044,90.72184294565801
9699,92.64,55.16,45,3,5340,60.393576114001355,90.72709302000573
7081,92.62,57.25,42,5,5341,60.40488577244967,90.73234196091771
6060,92.59,55.17,42,6,5342,60.41619543089799,90.73758920167609
6749,92.56,54.36,44,4,5343,60.4275050893463,90.74283474228085
3351,92.52,53.62,42,6,5344,60.43881474779461,90.74807801601412
414,92.52,54.26,43,3,5345,60.450124406242935,90.7533212897474
7714,92.51,53.86,40,4,5346,60.46143406469125,90.7585639967628
8126,92.5,55.91,48,3,5347,60.472743723139565,90.76380613706034
9991,92.41,53.52,45,5,5348,60.48405338158788,90.76904317689704
6005,92.38,54.88,49,3,5349,60.49536304003619,90.77427851658014
7548,92.28999999999999,53.95,44,3,5350,60.50667269848451,90.77950875580241
5611,92.28999999999999,55.35,42,3,5351,60.51798235693282,90.78473899502467
312,92.28,54.49,46,3,5352,60.52929201538113,90.78996866752908
10110,92.25,56.23,42,2,5353,60.54060167382945,90.79519663987986
3111,92.24000000000001,54.12,41,3,5354,60.55191133227776,90.80042404551278
466,92.24,53.32,37,4,5355,60.56322099072609,90.80565145114569
9712,92.24,57.6,58,5,5356,60.5745306491744,90.81087885677861
6220,92.24,52.01,41,4,5357,60.5858403076227,90.81610626241154
3660,92.14,54.39,44,4,5358,60.59714996607103,90.82132800086575
8072,92.12,51.97,34,4,5359,60.60845962451934,90.82654860588423
5068,92.11,53.83,38,4,5360,60.61976928296765,90.83176864418483
8970,92.1,54.2,46,7,5361,60.63107894141597,90.83698811576758
9128,92.01,57.26,41,3,5362,60.64238859986428,90.84220248688949
1494,92.0,55.16,48,6,5363,60.653698258312595,90.84741629129353
2414,92.0,56.57,45,6,5364,60.66500791676091,90.85263009569756
969,91.95,58.13,47,3,5365,60.676317575209225,90.85784106651225
2423,91.92,55.53,49,3,5366,60.68762723365755,90.86305033717332
1252,91.88,53.49,39,5,5367,60.69893689210586,90.86825734096291
7563,91.88,55.54,45,4,5368,60.71024655055417,90.87346434475249
7881,91.85,54.410000000000004,49,4,5369,60.72155620900249,90.8786696483885
8671,91.75999999999999,55.32,35,3,5370,60.732865867450805,90.88386985156365
5553,91.75,53.82,48,5,5371,60.74417552589912,90.88906948802094
3542,91.75,54.04,43,4,5372,60.755485184347435,90.89426912447823
4358,91.69,53.79,48,5,5373,60.76679484279575,90.89946536062828
2605,91.68,56.96,48,4,5374,60.778104501244066,90.90466103006048
7797,91.61,57.67,58,4,5375,60.78941415969238,90.90985273246758
671,91.57,52.21,44,2,5376,60.80072381814069,90.91504216800323
1936,91.5,52.26,54,3,5377,60.81203347658901,90.92022763651376
8629,91.5,54.77,43,3,5378,60.82334313503732,90.9254131050243
2445,91.46,53.66,44,3,5379,60.83465279348563,90.93059630666336
2894,91.43,53.54,57,6,5380,60.84596245193396,90.9357778081488
7610,91.41,56.68,44,2,5381,60.85727211038227,90.94095817619849
4132,91.39,54.0,36,3,5382,60.86858176883057,90.94613741081245
6351,91.35,53.56,47,4,5383,60.8798914272789,90.95131437855495
9842,91.34,55.79,46,3,5384,60.89120108572721,90.95649077957957
9386,91.32000000000001,57.35,48,4,5385,60.90251074417553,90.96166604716845
3568,91.32,54.19,44,3,5386,60.91382040262384,90.96684131475733
7169,91.28999999999999,57.29,37,3,5387,60.92513006107215,90.9720148821926
7774,91.28,51.16,44,4,5388,60.93643971952047,90.97718788291
8799,91.21,53.14,51,3,5389,60.94774937796878,90.9823569166023
5522,91.19,55.65,38,3,5390,60.959059036417095,90.98752481685887
5450,91.16,54.78,51,4,5391,60.97036869486542,90.99269101696183
7116,91.12,54.1,55,3,5392,60.981678353313725,90.9978549501933
4611,91.08,56.44,42,4,5393,60.99298801176204,91.0030166165533
1276,91.06,55.03,40,3,5394,61.00429767021036,91.00817714947756
2535,91.05,52.589999999999996,41,2,5395,61.015607328658675,91.01333711568395
3986,91.05,54.82,45,5,5396,61.02691698710699,91.01849708189035
4110,91.03,53.13,49,5,5397,61.038226645555305,91.02365591466099
702,91.02,52.47,40,2,5398,61.04953630400362,91.02881418071377
5666,90.99000000000001,55.199999999999996,44,3,5399,61.060845962451936,91.03397074661294
9361,90.97,52.370000000000005,46,3,5400,61.07215562090025,91.03912617907636
6262,90.95,54.04,48,4,5401,61.08346527934856,91.04428047810404
9485,90.94,53.86,38,2,5402,61.09477493779688,91.04943421041386
6899,90.9,55.96,42,4,5403,61.10608459624519,91.0545856758522
9856,90.87,55.3,51,4,5404,61.117394254693515,91.05973544113692
2810,90.83,52.260000000000005,40,3,5405,61.12870391314183,91.06488293955017
3756,90.79,55.21,39,2,5406,61.14001357159013,91.07002817109195
6278,90.77,55.33,41,3,5407,61.15132323003846,91.07517226919796
3090,90.73,54.78,44,4,5408,61.16263288848677,91.08031410043252
4946,90.71,53.26,45,4,5409,61.17394254693508,91.08545479823132
5089,90.66,53.02,37,2,5410,61.1852522053834,91.09059266244077
6815,90.65,52.45,51,6,5411,61.19656186383171,91.09572995993236
9464,90.63,54.230000000000004,56,3,5412,61.20787152228002,91.10086612398818
8448,90.62,54.09,46,3,5413,61.21918118072834,91.10600172132618
8827,90.61,53.12,44,4,5414,61.23049083917665,91.11113675194629
1340,90.56,52.38,37,3,5415,61.24180049762498,91.11626894897705
1355,90.51,52.93,45,2,5416,61.25311015607329,91.12139831241845
575,90.47,54.9,54,3,5417,61.264419814521595,91.12652540898839
4160,90.41,53.42,53,4,5418,61.27572947296992,91.13164910525107
330,90.37,52.37,48,3,5419,61.28703913141823,91.13677053464232
10154,90.37,52.95,44,3,5420,61.298348789866544,91.14189196403355
2184,90.36,53.43,43,3,5421,61.30965844831486,91.14701282670691
1967,90.31,54.4,48,5,5422,61.320968106763175,91.15213085579093
8539,90.28,54.370000000000005,41,3,5423,61.332277765211494,91.15724718472131
4378,90.26,52.74,44,5,5424,61.343587423659805,91.16236238021598
5546,90.2,53.99,34,3,5425,61.35489708210812,91.16747417540341
2096,90.2,53.7,42,3,5426,61.366206740556436,91.17258597059084
2803,90.19,54.02,46,3,5427,61.37751639900475,91.1776971990604
8771,90.12,54.47,42,7,5428,61.38882605745306,91.18280446050488
5558,90.04,54.0,49,4,5429,61.400135715901385,91.18790718820641
903,89.98,52.82,50,3,5430,61.4114453743497,91.1930065156007
526,89.89,56.14,41,3,5431,61.422755032798,91.19810074253417
10029,89.88,54.58,40,4,5432,61.43406469124633,91.20319440274976
4884,89.82,51.85,44,4,5433,61.44537434969464,91.20828466265813
6588,89.78,54.190000000000005,46,3,5434,61.45668400814296,91.21337265569504
6782,89.77,52.97,48,3,5435,61.46799366659127,91.21846008201405
2851,89.77,52.730000000000004,41,3,5436,61.47930332503958,91.22354750833308
5823,89.67,52.769999999999996,36,4,5437,61.4906129834879,91.22862926747341
7539,89.66,50.66,42,5,5438,61.50192264193621,91.23371045989586
10166,89.65,53.269999999999996,38,3,5439,61.51323230038452,91.23879108560044
1672,89.65,54.61,33,3,5440,61.52454195883285,91.24387171130502
9782,89.65,54.53,40,3,5441,61.53585161728115,91.2489523370096
9218,89.61,52.02,38,2,5442,61.54716127572948,91.25403069584272
3098,89.6,55.62,40,3,5443,61.55847093417779,91.25910848795795
9,89.58,54.08,39,2,5444,61.5697805926261,91.26418514663746
3829,89.52,55.559999999999995,42,2,5445,61.58109025107442,91.26925840500974
6147,89.51,51.92,32,4,5446,61.59239990952273,91.27433109666414
7157,89.49,54.38,40,3,5447,61.603709567971045,91.2794026548828
909,89.47,53.04,48,4,5448,61.61501922641936,91.28447307966573
2144,89.43,50.97,43,2,5449,61.626328884867675,91.28954123757718
8733,89.42,54.42,43,4,5450,61.63763854331599,91.29460882877073
10102,89.39,53.3,54,3,5451,61.648948201764306,91.29967471981071
1778,89.36,50.59,40,2,5452,61.66025786021262,91.30473891069707
563,89.25,50.91,46,3,5453,61.67156751866094,91.30979686768686
5677,89.23,53.23,38,7,5454,61.682877177109255,91.3148536912409
6393,89.23,50.9,49,4,5455,61.69418683555756,91.31991051479494
1349,89.18,54.97,42,2,5456,61.705496494005885,91.32496450475963
2662,89.17,51.5,43,3,5457,61.7168061524542,91.33001792800646
8288,89.16,53.49,45,3,5458,61.72811581090251,91.3350707845354
5604,89.16,55.89,38,4,5459,61.73942546935083,91.34012364106435
1898,89.15,52.5,52,3,5460,61.75073512779914,91.34517593087543
8645,89.11,53.74,33,3,5461,61.76204478624746,91.35022595381504
6692,89.1,51.660000000000004,40,3,5462,61.77335444469577,91.3552754100368
957,89.03,53.9,47,2,5463,61.78466410314408,91.36032089923344
2705,88.96,53.21,40,4,5464,61.79597376159241,91.365362421405
5023,88.95,53.11,43,3,5465,61.80728342004072,91.37040337685868
1565,88.87,52.269999999999996,43,3,5466,61.81859307848902,91.3754397985694
1702,88.84,50.4,40,5,5467,61.82990273693735,91.38047452012653
5239,88.81,51.85,52,3,5468,61.84121239538566,91.38550754153005
3132,88.75,50.43,44,3,5469,61.85252205383397,91.39053716262632
3357,88.73,52.3,42,3,5470,61.86383171228229,91.39556565028687
480,88.73,52.18,41,2,5471,61.8751413707306,91.40059413794741
8940,88.7,51.4,41,5,5472,61.88645102917892,91.40562092545434
1525,88.67,52.13,42,3,5473,61.89776068762723,91.41064601280767
6624,88.67,51.85,42,5,5474,61.909070346075545,91.41567110016099
6883,88.66,50.22,38,3,5475,61.920380004523864,91.42069562079644
820,88.65,54.57,47,3,5476,61.931689662972175,91.42571957471401
7392,88.64,51.22,41,2,5477,61.94299932142049,91.43074296191372
3639,88.61,53.98,46,4,5478,61.95430897986881,91.43576464895983
10004,88.57,52.25,38,2,5479,61.965618638317125,91.44078406913448
4977,88.51,54.64,43,3,5480,61.97692829676543,91.44580008900188
7465,88.5,51.67,51,4,5481,61.988237955213755,91.4508155421514
8634,88.47,51.6,43,3,5482,61.99954761366207,91.45582929514734
8763,88.42,54.870000000000005,34,4,5483,62.010857272110385,91.46084021455391
5830,88.4,52.730000000000004,43,2,5484,62.0221669305587,91.46585000052474
1170,88.38,52.04,52,2,5485,62.03347658900701,91.47085865305982
5169,88.35,52.06,35,3,5486,62.04478624745533,91.47586560544131
2809,88.32,50.519999999999996,39,4,5487,62.05609590590364,91.48087085766919
5152,88.31,54.23,41,4,5488,62.06740556435195,91.4858755431792
6663,88.3,50.53,40,3,5489,62.07871522280028,91.49087966197135
9519,88.27,53.94,41,3,5490,62.09002488124858,91.49588208060987
7941,88.27,51.38,42,4,5491,62.10133453969691,91.5008844992484
8574,88.24000000000001,51.61,39,3,5492,62.11264419814522,91.50588521773332
6196,88.22,49.910000000000004,42,3,5493,62.12395385659353,91.51088480278248
10194,88.14999999999999,55.04,33,3,5494,62.13526351504185,91.51588042080657
6691,88.1,52.21,37,2,5495,62.14657317349016,91.5208732052413
4652,88.09,50.15,41,3,5496,62.15788283193847,91.52586542295818
3640,88.05,52.14,45,2,5497,62.16919249038679,91.53085537380356
171,88.05,51.730000000000004,44,2,5498,62.1805021488351,91.53584532464896
8563,88.0,51.95,40,2,5499,62.191811807283415,91.540832441905
9334,87.97,51.94,39,6,5500,62.20312146573173,91.54581785900741
5267,87.95,53.07,41,5,5501,62.214431124180045,91.55080214267409
6523,87.95,53.45,39,3,5502,62.22574078262837,91.55578642634077
8646,87.92,55.38,45,3,5503,62.23705044107668,91.56076900985384
4114,87.91,52.14,39,3,5504,62.24836009952499,91.56575102664905
475,87.91,52.63,37,3,5505,62.25966975797331,91.57073304344425
2377,87.91,52.81,27,4,5506,62.270979416421625,91.57571506023945
8554,87.82000000000001,53.94,47,2,5507,62.28228907486994,91.58069197657383
2260,87.82,49.949999999999996,38,4,5508,62.293598733318255,91.58566889290822
10202,87.78,53.07,43,3,5509,62.30490839176657,91.59064354237111
8212,87.77,51.86,44,4,5510,62.316218050214886,91.59561762511613
1397,87.75,52.36,47,3,5511,62.3275277086632,91.60059057442542
3576,87.66,53.26,49,4,5512,62.33883736711151,91.60555842327386
7850,87.65,49.29,37,3,5513,62.350147025559835,91.61052570540446
4712,87.64,50.55,38,4,5514,62.36145668400815,91.61549242081716
9393,87.59,53.92,42,4,5515,62.37276634245645,91.62045630264053
8182,87.58,51.88,35,4,5516,62.38407600090478,91.62541961774603
2591,87.48,52.26,49,4,5517,62.39538565935309,91.63037726567282
9355,87.48,51.99,37,4,5518,62.4066953178014,91.63533491359962
9960,87.43,53.010000000000005,49,4,5519,62.41800497624972,91.64028972793706
9483,87.41,53.9,46,4,5520,62.42931463469803,91.64524340883877
5264,87.4,54.95,39,2,5521,62.44062429314635,91.65019652302259
9069,87.4,52.51,52,5,5522,62.45193395159466,91.65514963720642
3045,87.39,52.36,44,2,5523,62.46324361004297,91.66010218467238
6965,87.36,52.589999999999996,45,3,5524,62.47455326849129,91.66505303198474
3033,87.33,52.49,36,3,5525,62.4858629269396,91.6700021791435
5448,87.25,53.2,37,3,5526,62.497172585387915,91.67494679255927
3603,87.25,52.27,40,4,5527,62.50848224383624,91.67989140597507
5150,87.24,53.03,36,2,5528,62.51979190228455,91.68483545267297
9453,87.23,49.42,37,3,5529,62.53110156073287,91.68977893265303
3587,87.21000000000001,52.519999999999996,42,5,5530,62.54241121918118,91.69472127919732
1302,87.09,50.89,37,2,5531,62.553720877629495,91.69965682512719
1313,87.07,51.77,49,3,5532,62.56503053607781,91.70459123762133
6469,87.05,52.010000000000005,44,3,5533,62.576340194526125,91.7095245166797
4146,87.05,50.32,47,4,5534,62.58764985297444,91.7144577957381
7011,87.03,53.13,44,5,5535,62.598959511422755,91.71938994136075
5354,87.02000000000001,50.69,45,3,5536,62.61026916987107,91.72432152026552
3432,87.02,48.55,39,2,5537,62.62157882831938,91.7292530991703
8000,87.01,50.33,32,2,5538,62.632888486767705,91.7341841113572
9178,86.99000000000001,52.77,47,5,5539,62.64419814521601,91.73911399010836
7765,86.97,52.62,42,2,5540,62.655507803664335,91.74404273542379
3365,86.95,53.6,46,3,5541,62.66681746211265,91.74897034730347
7968,86.88,53.08,45,4,5542,62.67812712056096,91.75389399215807
3975,86.87,50.42,44,3,5543,62.68943677900928,91.7588170702948
4487,86.74,52.2,38,6,5544,62.70074643745759,91.76373278109921
745,86.64,51.18,36,4,5545,62.7120560959059,91.76864282472492
4440,86.61,49.79,42,3,5546,62.72336575435422,91.77355116819703
2483,86.59,53.19,40,3,5547,62.73467541280253,91.7784583782334
8951,86.59,50.87,45,2,5548,62.74598507125084,91.78336558826977
9109,86.53,52.8,53,4,5549,62.75729472969916,91.78826939799892
8518,86.51,52.09,36,3,5550,62.76860438814747,91.79317207429231
5756,86.51,52.18,46,3,5551,62.7799140465958,91.79807475058573
9103,86.5,54.71,48,4,5552,62.79122370504411,91.80297686016125
5025,86.47,49.2,39,3,5553,62.802533363492415,91.80787726958319
7346,86.41,52.12,40,4,5554,62.81384302194074,91.81277427869789
6648,86.38,50.31,46,4,5555,62.82515268038905,91.81766958765897
1616,86.38,52.47,47,3,5556,62.836462338837364,91.82256489662007
6445,86.33,51.199999999999996,54,4,5557,62.84777199728568,91.82745737199181
3833,86.28999999999999,51.73,36,3,5558,62.859081655733995,91.83234758049208
8854,86.25,52.370000000000005,43,5,5559,62.870391314182314,91.83723552212086
2748,86.22,51.53,39,2,5560,62.881700972630625,91.84212176359603
7936,86.15,51.34,43,3,5561,62.89301063107894,91.84700403804611
8884,86.14,53.08,41,3,5562,62.90432028952726,91.85188574577832
9217,86.11,48.76,49,2,5563,62.915629947975575,91.85676575335692
1814,86.1,51.61,45,3,5564,62.92693960642388,91.86164519421767
1901,86.08,52.459999999999994,37,5,5565,62.938249264872205,91.86652350164267
10087,86.02,55.480000000000004,42,4,5566,62.94955892332052,91.87139840876046
665,86.0,51.769999999999996,50,6,5567,62.96086858176883,91.87627218244249
9850,86.0,53.92,45,3,5568,62.97217824021715,91.88114595612453
2166,85.98,51.49,44,4,5569,62.98348789866546,91.88601859637082
2411,85.97,52.04,44,4,5570,62.99479755711378,91.89089066989922
8660,85.97,51.64,39,3,5571,63.00610721556209,91.89576274342765
4651,85.95,50.36,43,7,5572,63.0174168740104,91.90063368352034
710,85.95,50.66,37,3,5573,63.02872653245872,91.90550462361303
9827,85.89,52.339999999999996,42,3,5574,63.04003619090703,91.91037216339848
9674,85.88,50.32,36,2,5575,63.05134584935534,91.91523913646607
1909,85.86,52.980000000000004,38,2,5576,63.06265550780367,91.92010497609793
897,85.85,52.47,40,4,5577,63.07396516625198,91.92497024901192
353,85.82,52.99,35,2,5578,63.0852748247003,91.9298338217723
8991,85.76,50.63,47,4,5579,63.09658448314861,91.93469399422544
1727,85.71000000000001,50.8,45,4,5580,63.10789414159692,91.93955133308926
3437,85.7,51.55,44,4,5581,63.11920380004524,91.94440810523518
7699,85.66,51.75,31,4,5582,63.13051345849355,91.94926261050963
9253,85.66,51.16,42,6,5583,63.141823116941865,91.95411711578409
7327,85.65,50.01,46,4,5584,63.15313277539018,91.95897105434067
6029,85.64,50.89,45,2,5585,63.164442433838495,91.96382442617937
763,85.63,48.89,35,4,5586,63.17575209228681,91.9686772313002
864,85.63,48.81,51,4,5587,63.18706175073513,91.97353003642105
204,85.61,52.82,43,4,5588,63.19837140918344,91.97838170810616
9012,85.61,52.32,37,2,5589,63.20968106763176,91.98323337979127
3595,85.61,50.07,47,2,5590,63.220990726080075,91.98808505147638
4754,85.56,50.76,38,2,5591,63.232300384528386,91.99293388957214
5461,85.55,53.42,39,7,5592,63.243610042976705,91.99778216095002
2384,85.55,49.07,34,2,5593,63.25491970142502,92.00263043232792
5906,85.52,51.21,42,3,5594,63.26622935987333,92.00747700355218
2945,85.45,51.53,39,2,5595,63.27753901832165,92.01231960775137
2665,85.39,46.519999999999996,39,3,5596,63.28884867676996,92.01715881164333
9275,85.38,52.93,45,4,5597,63.300158335218285,92.02199744881742
1842,85.37,51.69,44,3,5598,63.31146799366659,92.02683551927365
6735,85.35000000000001,51.21,35,4,5599,63.3227776521149,92.03167245629413
9403,85.35000000000001,53.82,35,3,5600,63.33408731056323,92.03650939331463
7414,85.31,49.99,43,3,5601,63.34539696901154,92.04134406346364
6761,85.25999999999999,52.66,43,3,5602,63.35670662745984,92.04617590002329
5825,85.19,50.52,39,4,5603,63.36801628590817,92.05100376955785
5988,85.15,48.53,38,3,5604,63.37932594435648,92.05582937222093
2771,85.12,49.44,36,2,5605,63.39063560280479,92.06065327473041
9070,85.11,54.760000000000005,40,3,5606,63.40194526125311,92.06547661052203
4052,85.11,49.44,37,3,5607,63.41325491970142,92.07029994631363
267,85.08,51.47,32,2,5608,63.42456457814974,92.07512158195162
5636,85.07,50.2,47,3,5609,63.43587423659805,92.07994265087176
1828,85.03999999999999,50.57,41,3,5610,63.447183895046365,92.08476201963828
10172,85.01,52.09,40,3,5611,63.45849355349469,92.08957968825118
3408,84.97,50.8,39,2,5612,63.469803211943,92.0943950899926
1362,84.89,50.74,41,2,5613,63.48111287039131,92.09920595799106
7647,84.84,47.74,36,3,5614,63.49242252883963,92.10401399240018
2282,84.84,51.05,41,3,5615,63.503732187287945,92.1088220268093
5431,84.84,48.77,49,5,5616,63.51504184573626,92.11363006121842
5349,84.81,52.19,45,3,5617,63.526351504184575,92.11843639547392
1675,84.78,51.370000000000005,40,4,5618,63.53766116263289,92.12324102957582
8806,84.78,52.42,47,3,5619,63.548970821081205,92.12804566367771
1099,84.77,52.54,37,3,5620,63.56028047952952,92.13284973106174
4950,84.75999999999999,46.19,39,2,5621,63.57159013797783,92.1376532317279
1899,84.75,50.15,36,3,5622,63.58289979642615,92.14245616567618
1361,84.68,50.4,45,4,5623,63.59420945487446,92.14725513259937
6597,84.66,49.53,42,3,5624,63.60551911332277,92.15205296608681
1409,84.66,50.21,51,3,5625,63.6168287717711,92.15685079957426
3509,84.66,50.730000000000004,39,2,5626,63.62813843021941,92.16164863306172
6323,84.63,51.74,35,2,5627,63.63944808866773,92.16644476639556
522,84.62,51.8,42,2,5628,63.65075774711604,92.17124033301154
9285,84.61,51.97,31,3,5629,63.66206740556435,92.17603533290965
5371,84.61,50.38,39,2,5630,63.67337706401267,92.18083033280774
6573,84.61,48.6,35,2,5631,63.68468672246098,92.18562533270587
2485,84.6,51.38,42,2,5632,63.69599638090929,92.1904197658861
8354,84.58,52.19,39,3,5633,63.70730603935761,92.1952130656306
84,84.55,49.17,32,4,5634,63.71861569780592,92.20000466522148
1817,84.55,51.31,38,4,5635,63.729925356254235,92.20479626481237
8606,84.54,48.1,39,5,5636,63.74123501470256,92.20958729768539
